gene_id,mean_count,std_count,nonzero_frac
ENSG00000250563.1,0.2237442922374429,0.7255914645070682,0.1415525114155251
ENSG00000250564.2,4.2465753424657535,24.72805732176503,0.3904109589041096
ENSG00000250565.7,184.6689497716895,132.82945309808414,1.0
ENSG00000250566.1,0.6986301369863014,2.597401966391886,0.21689497716894976
ENSG00000250568.1,16.773972602739725,31.295909006877405,0.9429223744292238
ENSG00000250569.1,8.917808219178083,9.00178485936048,0.9726027397260274
ENSG00000250571.7,301.54794520547944,230.05717373728615,1.0
ENSG00000250574.1,0.3881278538812785,2.0993723944158034,0.14840182648401826
ENSG00000250579.2,1.8744292237442923,3.568260031245699,0.5525114155251142
ENSG00000250580.1,0.14840182648401826,0.4367392209207645,0.12557077625570776
ENSG00000250582.1,1.0799086757990868,7.680133245820906,0.1872146118721461
ENSG00000250584.3,9.207762557077626,26.19073209389101,0.7831050228310502
ENSG00000250590.6,0.6073059360730594,4.301683088467038,0.07990867579908675
ENSG00000250591.3,0.7625570776255708,5.20370092205619,0.3036529680365297
ENSG00000250592.1,0.5388127853881278,4.182025442581467,0.08447488584474885
ENSG00000250596.2,5.146118721461187,7.2819403582942,0.7602739726027398
ENSG00000250602.6,10.335616438356164,20.175980031069127,0.9269406392694064
ENSG00000250603.1,3.2831050228310503,5.53807188670882,0.639269406392694
ENSG00000250608.2,37.80365296803653,41.844189417388485,0.9954337899543378
ENSG00000250609.1,0.11643835616438356,0.7846666184699117,0.07077625570776255
ENSG00000250613.1,0.5251141552511416,0.9290921533958197,0.3356164383561644
ENSG00000250614.1,2.0251141552511416,11.739616254540543,0.4817351598173516
ENSG00000250616.2,15.961187214611872,16.40159199887601,0.9863013698630136
ENSG00000250619.1,0.4520547945205479,1.5533923537764196,0.2420091324200913
ENSG00000250620.2,0.2420091324200913,0.8668138242241279,0.12100456621004566
